t,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49
5.69,-4290.97,-7464.76,4570.06,6661.66,-2899.37,4647.43,-2734.78,8401.93,4895.29,8917.9,2954.5,6513.56,7724.78,6427.18,3953.26,3807.42,7105.32,1046.97,6416.27,-6973.42,92.5026,-3367.98,-2531.54,4436.93,-2883.33,2924.81,8702.41,-8774,-7641.21,9131.77,7429.23,-3444.47,8562.81,8016.35,-71.1277,5875.41,-8236.28,-1230.61,-5916.2,33038.1,-78805.9,39043.3,-9293.09,8382.84,4415.48,6366.29,2177.27,4168.23,-24284.5,11812.4,-45136.5,-7221.78,-4603.05,-6067.8,8254.32,-9604.63,-7674.22,7.34607,6481.24,-7927.67,-3418.2,-2219.01,-4830.56,-3713.39,2006.64,-7276.63,-3257.25,-2528.49,-4923.61,6386.45,-2881.92,9187.81,13578.1,-221.199,-60667.1,-8928.63,791.15,-8945.93,-8469.54,8070.43,2645.08,-7489.09,8631.33,1282.02,7204.66,-3396.39,1068.16,-7717.78,8486.62,1535.31,2060.69,2984.86,4932.81,1052.6,-2992.43,-2887.87,8645.68,-1401.23,6631.13,7692.49,8665.97,-2849.23,-7927.13,-231.388,9087.6,-3995.02,-5997.59,-6877.25,-11841,-12571.7,-318.762,6688.06,-9077.66,-5981.85,4238.11,2854.09,3367.4,1994.5,-518.095,-1311.31,5183.5,-8234.93,-3140.83,8943.37,4195.95,513.744,6182.52,6906.01,-7119,-4152.41,7043.4,9685.8,6091.06,3940.27,-8537.11,4240.11,2902.44,4113.99,1509.13,8832.48,2770.65,1734.71,8634.57,-9206.37,-73248.3,19690.8,137479,-5614.48,-3727.92,1432.32
5.7,-4290.52,-7463.7,4569.74,6661.52,-2897.82,4647.47,-2734.5,8400.99,4894.76,8916.29,2953.29,6512.23,7723.73,6425.65,3952.78,3807.13,7104.19,1047.5,6415.72,-6972.24,92.3615,-3367.66,-2531.1,4437.07,-2892.54,2927.73,8733.81,-8773.39,-7640.63,9131.26,7427.69,-3442.51,8561.89,8017.54,-71.7209,5875.67,-8235.16,-1230.66,-5916.13,33097.2,-78996.9,39122.8,-9291.53,8382.06,4413.66,6364.92,2176.9,4168.36,-24334,11829,-45236.7,-7220.69,-4602.17,-6067.48,8253.28,-9603.88,-7673.04,7.81616,6480.87,-7927.06,-3529.97,-2185.31,-4741.66,-3712.91,2006.15,-7275.76,-3366.23,-2515.45,-4834.89,6387.64,-2881.88,9185.52,13608,-225.769,-60801.7,-8927.72,790.861,-8944.98,-8468.05,8070.99,2643.78,-7492.59,8627.63,1284.7,7203.71,-3395.84,1068.8,-7714.18,8488.35,1535.7,2065.98,2983.06,4935.42,1052.52,-2991.43,-2887.48,8642.98,-1399.98,6630.17,7691.72,8664.98,-2848.85,-7926.14,-231.384,9086.87,-3994.69,-5996.24,-6876.44,-11890.2,-12602.4,-334.378,6688,-9077.01,-5981.47,4238.34,2853.94,3370.25,1994.27,-518.024,-1311.16,5183.55,-8233.99,-3140.64,8941.97,4195.56,514.45,6181.88,6905.21,-7118.37,-4152.05,7042.9,9684.75,6090.43,3940.52,-8536.05,4240.65,2901.56,4110.74,1509.3,8830.96,2770.37,1734.56,8633.48,-9205.36,-73675.4,19821.4,138269,-5627.65,-3740.48,1390.34
5.71,-4290.06,-7462.64,4569.41,6661.38,-2896.26,4647.5,-2734.23,8400.04,4894.22,8914.69,2952.09,6510.89,7722.69,6424.13,3952.31,3806.83,7103.04,1048.02,6415.16,-6971.06,92.2201,-3367.34,-2530.66,4437.21,-2901.75,2930.65,8765.21,-8772.77,-7640.06,9130.76,7426.16,-3440.55,8560.97,8018.73,-72.3161,5875.93,-8234.03,-1230.71,-5916.05,33156.3,-79187.9,39202.2,-9289.96,8381.29,4411.85,6363.55,2176.52,4168.48,-24383.5,11845.5,-45336.9,-7219.59,-4601.29,-6067.15,8252.24,-9603.14,-7671.85,8.28714,6480.51,-7926.45,-3641.7,-2151.66,-4652.77,-3712.44,2005.65,-7274.89,-3475.24,-2502.38,-4746.16,6388.83,-2881.85,9183.23,13637.9,-230.339,-60936.2,-8926.8,790.57,-8944.01,-8466.55,8071.55,2642.48,-7496.15,8623.9,1287.44,7202.75,-3395.29,1069.44,-7710.53,8490.11,1536.03,2071.27,2981.26,4938.02,1052.43,-2990.42,-2887.08,8640.27,-1398.73,6629.2,7690.95,8663.98,-2848.46,-7925.15,-231.379,9086.14,-3994.37,-5994.9,-6875.62,-11939.3,-12633.1,-349.995,6687.94,-9076.35,-5981.1,4238.57,2853.78,3373.11,1994.04,-517.953,-1311.01,5183.59,-8233.05,-3140.45,8940.56,4195.17,515.158,6181.23,6904.41,-7117.74,-4151.69,7042.39,9683.7,6089.8,3940.78,-8534.99,4241.19,2900.69,4107.47,1509.48,8829.45,2770.09,1734.41,8632.38,-9204.36,-74102.6,19951.9,139059,-5640.81,-3753.05,1348.36
5.72,-4289.61,-7461.58,4569.09,6661.24,-2894.7,4647.54,-2733.95,8399.1,4893.68,8913.07,2950.88,6509.56,7721.65,6422.6,3951.83,3806.54,7101.9,1048.55,6414.6,-6969.88,92.0784,-3367.02,-2530.22,4437.35,-2910.96,2933.57,8796.61,-8772.15,-7639.49,9130.25,7424.61,-3438.58,8560.05,8019.92,-72.9135,5876.19,-8232.91,-1230.76,-5915.98,33215.5,-79378.8,39281.6,-9288.39,8380.51,4410.02,6362.18,2176.15,4168.61,-24433,11862,-45437.2,-7218.49,-4600.42,-6066.83,8251.2,-9602.39,-7670.67,8.759,6480.14,-7925.84,-3753.41,-2118.04,-4563.9,-3711.96,2005.15,-7274.02,-3584.27,-2489.26,-4657.42,6390.02,-2881.82,9180.92,13667.8,-234.909,-61070.8,-8925.88,790.279,-8943.05,-8465.04,8072.11,2641.17,-7499.75,8620.14,1290.23,7201.78,-3394.74,1070.09,-7706.83,8491.9,1536.32,2076.57,2979.46,4940.63,1052.35,-2989.42,-2886.68,8637.55,-1397.47,6628.23,7690.18,8662.97,-2848.08,-7924.16,-231.374,9085.42,-3994.04,-5993.55,-6874.81,-11988.4,-12663.8,-365.611,6687.89,-9075.7,-5980.72,4238.81,2853.63,3376,1993.81,-517.883,-1310.85,5183.64,-8232.11,-3140.26,8939.15,4194.77,515.867,6180.59,6903.61,-7117.1,-4151.33,7041.88,9682.64,6089.17,3941.04,-8533.92,4241.73,2899.81,4104.18,1509.65,8827.93,2769.81,1734.25,8631.29,-9203.35,-74529.7,20082.4,139849,-5653.98,-3765.61,1306.38
5.73,-4289.16,-7460.51,4568.77,6661.1,-2893.14,4647.58,-2733.67,8398.15,4893.14,8911.46,2949.67,6508.22,7720.6,6421.06,3951.35,3806.24,7100.75,1049.07,6414.05,-6968.69,91.9364,-3366.7,-2529.78,4437.48,-2920.18,2936.49,8828,-8771.54,-7638.91,9129.74,7423.06,-3436.61,8559.13,8021.1,-73.5129,5876.45,-8231.78,-1230.82,-5915.91,33274.6,-79569.8,39361.1,-9286.81,8379.73,4408.2,6360.8,2175.78,4168.73,-24482.5,11878.6,-45537.4,-7217.39,-4599.53,-6066.5,8250.16,-9601.65,-7669.48,9.23175,6479.78,-7925.22,-3865.09,-2084.47,-4475.04,-3711.48,2004.65,-7273.15,-3693.32,-2476.1,-4568.66,6391.22,-2881.78,9178.62,13697.8,-239.479,-61205.4,-8924.95,789.987,-8942.09,-8463.53,8072.68,2639.86,-7503.4,8616.34,1293.09,7200.82,-3394.18,1070.74,-7703.08,8493.72,1536.55,2081.88,2977.66,4943.23,1052.26,-2988.41,-2886.29,8634.84,-1396.21,6627.26,7689.4,8661.97,-2847.69,-7923.17,-231.369,9084.69,-3993.71,-5992.2,-6873.99,-12037.6,-12694.5,-381.227,6687.83,-9075.04,-5980.34,4239.04,2853.48,3378.9,1993.58,-517.813,-1310.7,5183.68,-8231.16,-3140.07,8937.74,4194.38,516.577,6179.94,6902.81,-7116.46,-4150.96,7041.37,9681.58,6088.54,3941.29,-8532.86,4242.28,2898.92,4100.88,1509.83,8826.41,2769.53,1734.1,8630.19,-9202.34,-74956.9,20213,140639,-5667.14,-3778.17,1264.4
5.74,-4288.71,-7459.44,4568.44,6660.96,-2891.58,4647.61,-2733.39,8397.2,4892.6,8909.84,2948.46,6506.88,7719.55,6419.53,3950.88,3805.95,7099.61,1049.6,6413.49,-6967.5,91.7941,-3366.37,-2529.33,4437.62,-2929.39,2939.41,8859.39,-8770.92,-7638.33,9129.23,7421.51,-3434.63,8558.21,8022.29,-74.1145,5876.7,-8230.65,-1230.87,-5915.83,33333.7,-79760.8,39440.5,-9285.24,8378.95,4406.37,6359.42,2175.4,4168.86,-24532.1,11895.1,-45637.6,-7216.29,-4598.65,-6066.18,8249.11,-9600.9,-7668.28,9.70538,6479.41,-7924.61,-3976.75,-2050.93,-4386.19,-3711,2004.15,-7272.27,-3802.4,-2462.9,-4479.88,6392.43,-2881.75,9176.31,13727.7,-244.049,-61340,-8924.03,789.695,-8941.12,-8462.02,8073.25,2638.54,-7507.11,8612.51,1296.01,7199.85,-3393.63,1071.38,-7699.28,8495.57,1536.72,2087.18,2975.86,4945.83,1052.18,-2987.41,-2885.89,8632.11,-1394.95,6626.28,7688.63,8660.97,-2847.31,-7922.18,-231.364,9083.96,-3993.39,-5990.84,-6873.18,-12086.7,-12725.1,-396.843,6687.77,-9074.38,-5979.97,4239.28,2853.32,3381.83,1993.35,-517.744,-1310.55,5183.72,-8230.22,-3139.87,8936.33,4193.98,517.289,6179.3,6902,-7115.83,-4150.6,7040.86,9680.52,6087.91,3941.55,-8531.79,4242.82,2898.04,4097.55,1510,8824.89,2769.25,1733.94,8629.09,-9201.33,-75384,20343.5,141429,-5680.3,-3790.73,1222.42
5.75,-4288.25,-7458.37,4568.11,6660.82,-2890.01,4647.65,-2733.11,8396.25,4892.06,8908.22,2947.24,6505.53,7718.5,6417.99,3950.4,3805.65,7098.46,1050.13,6412.93,-6966.31,91.6516,-3366.05,-2528.89,4437.76,-2938.6,2942.33,8890.78,-8770.3,-7637.76,9128.72,7419.95,-3432.65,8557.29,8023.48,-74.7182,5876.96,-8229.52,-1230.92,-5915.76,33392.9,-79951.8,39519.9,-9283.66,8378.17,4404.53,6358.03,2175.03,4168.98,-24581.6,11911.7,-45737.9,-7215.18,-4597.77,-6065.85,8248.06,-9600.15,-7667.09,10.1799,6479.04,-7923.99,-4088.4,-2017.43,-4297.35,-3710.52,2003.65,-7271.4,-3911.49,-2449.68,-4391.1,6393.64,-2881.72,9173.99,13757.6,-248.619,-61474.6,-8923.1,789.402,-8940.15,-8460.5,8073.81,2637.22,-7510.87,8608.64,1299,7198.89,-3393.07,1072.03,-7695.44,8497.44,1536.83,2092.49,2974.06,4948.42,1052.09,-2986.4,-2885.48,8629.39,-1393.68,6625.3,7687.85,8659.96,-2846.92,-7921.18,-231.358,9083.23,-3993.06,-5989.49,-6872.36,-12135.8,-12755.8,-412.46,6687.72,-9073.72,-5979.59,4239.51,2853.17,3384.77,1993.13,-517.675,-1310.39,5183.77,-8229.27,-3139.68,8934.91,4193.59,518.002,6178.65,6901.2,-7115.19,-4150.24,7040.35,9679.46,6087.28,3941.81,-8530.73,4243.36,2897.15,4094.2,1510.18,8823.36,2768.97,1733.79,8627.99,-9200.32,-75811.1,20474.1,142219,-5693.46,-3803.29,1180.44
5.76,-4287.8,-7457.3,4567.79,6660.69,-2888.44,4647.69,-2732.83,8395.29,4891.51,8906.6,2946.03,6504.18,7717.45,6416.45,3949.92,3805.36,7097.31,1050.66,6412.36,-6965.12,91.5088,-3365.73,-2528.45,4437.89,-2947.81,2945.26,8922.17,-8769.67,-7637.18,9128.21,7418.38,-3430.67,8556.37,8024.66,-75.324,5877.22,-8228.38,-1230.97,-5915.68,33452,-80142.7,39599.4,-9282.07,8377.38,4402.7,6356.65,2174.66,4169.11,-24631.1,11928.2,-45838.1,-7214.07,-4596.88,-6065.52,8247.01,-9599.4,-7665.89,10.6553,6478.67,-7923.37,-4200.03,-1983.96,-4208.52,-3710.04,2003.15,-7270.52,-4020.59,-2436.42,-4302.31,6394.85,-2881.69,9171.66,13787.5,-253.189,-61609.2,-8922.18,789.108,-8939.18,-8458.98,8074.39,2635.89,-7514.68,8604.74,1302.07,7197.92,-3392.52,1072.68,-7691.53,8499.35,1536.87,2097.8,2972.26,4951.02,1052.01,-2985.39,-2885.08,8626.65,-1392.42,6624.32,7687.07,8658.95,-2846.54,-7920.19,-231.352,9082.49,-3992.74,-5988.13,-6871.54,-12185,-12786.5,-428.076,6687.66,-9073.06,-5979.21,4239.75,2853.02,3387.74,1992.9,-517.606,-1310.24,5183.81,-8228.32,-3139.49,8933.49,4193.19,518.716,6178,6900.39,-7114.55,-4149.88,7039.84,9678.4,6086.65,3942.07,-8529.66,4243.9,2896.26,4090.84,1510.36,8821.83,2768.68,1733.64,8626.88,-9199.31,-76238.3,20604.6,143009,-5706.62,-3815.85,1138.46
5.77,-4287.34,-7456.23,4567.46,6660.55,-2886.87,4647.73,-2732.55,8394.34,4890.97,8904.98,2944.81,6502.84,7716.39,6414.9,3949.44,3805.06,7096.16,1051.19,6411.8,-6963.92,91.3658,-3365.4,-2528.01,4438.02,-2957.02,2948.18,8953.56,-8769.05,-7636.6,9127.7,7416.82,-3428.68,8555.45,8025.84,-75.932,5877.48,-8227.24,-1231.02,-5915.61,33511.1,-80333.7,39678.8,-9280.49,8376.6,4400.86,6355.26,2174.28,4169.23,-24680.6,11944.7,-45938.3,-7212.97,-4595.99,-6065.19,8245.96,-9598.64,-7664.69,11.1315,6478.31,-7922.76,-4311.64,-1950.52,-4119.7,-3709.56,2002.64,-7269.64,-4129.71,-2423.13,-4213.51,6396.07,-2881.66,9169.34,13817.5,-257.76,-61743.8,-8921.25,788.813,-8938.21,-8457.45,8074.96,2634.56,-7518.56,8600.8,1305.22,7196.95,-3391.96,1073.33,-7687.57,8501.29,1536.83,2103.12,2970.45,4953.61,1051.92,-2984.38,-2884.68,8623.92,-1391.14,6623.34,7686.29,8657.94,-2846.15,-7919.19,-231.346,9081.76,-3992.41,-5986.77,-6870.71,-12234.1,-12817.2,-443.692,6687.6,-9072.4,-5978.83,4239.99,2852.87,3390.72,1992.67,-517.538,-1310.08,5183.86,-8227.37,-3139.3,8932.07,4192.8,519.432,6177.36,6899.58,-7113.91,-4149.51,7039.33,9677.34,6086.01,3942.33,-8528.59,4244.45,2895.37,4087.45,1510.54,8820.3,2768.4,1733.48,8625.78,-9198.29,-76665.4,20735.1,143799,-5719.77,-3828.41,1096.48
5.78,-4286.89,-7455.16,4567.13,6660.41,-2885.29,4647.77,-2732.27,8393.39,4890.43,8903.35,2943.59,6501.49,7715.34,6413.36,3948.96,3804.77,7095,1051.72,6411.24,-6962.73,91.2225,-3365.08,-2527.56,4438.15,-2966.23,2951.1,8984.94,-8768.43,-7636.02,9127.18,7415.24,-3426.68,8554.53,8027.03,-76.5422,5877.74,-8226.1,-1231.07,-5915.53,33570.3,-80524.7,39758.2,-9278.9,8375.82,4399.01,6353.86,2173.91,4169.36,-24730.1,11961.3,-46038.6,-7211.85,-4595.1,-6064.86,8244.91,-9597.89,-7663.49,11.6087,6477.94,-7922.14,-4423.24,-1917.1,-4030.89,-3709.08,2002.14,-7268.76,-4238.84,-2409.81,-4124.7,6397.29,-2881.64,9167,13847.4,-262.33,-61878.4,-8920.32,788.518,-8937.24,-8455.91,8075.54,2633.23,-7522.5,8596.83,1308.45,7195.98,-3391.4,1073.99,-7683.55,8503.27,1536.72,2108.44,2968.65,4956.2,1051.84,-2983.36,-2884.27,8621.18,-1389.87,6622.35,7685.51,8656.93,-2845.76,-7918.2,-231.34,9081.02,-3992.09,-5985.41,-6869.89,-12283.2,-12847.9,-459.308,6687.54,-9071.74,-5978.45,4240.23,2852.72,3393.73,1992.43,-517.47,-1309.93,5183.9,-8226.41,-3139.1,8930.65,4192.4,520.149,6176.71,6898.77,-7113.27,-4149.15,7038.81,9676.27,6085.38,3942.59,-8527.51,4244.99,2894.48,4084.05,1510.71,8818.77,2768.12,1733.32,8624.67,-9197.28,-77092.6,20865.7,144589,-5732.93,-3840.97,1054.5
5.79,-4286.43,-7454.08,4566.8,6660.27,-2883.71,4647.81,-2731.99,8392.43,4889.88,8901.72,2942.37,6500.13,7714.28,6411.81,3948.47,3804.47,7093.84,1052.26,6410.67,-6961.53,91.0789,-3364.75,-2527.12,4438.29,-2975.44,2954.02,9016.33,-8767.8,-7635.44,9126.67,7413.66,-3424.68,8553.61,8028.21,-77.1547,5878,-8224.96,-1231.13,-5915.45,33629.4,-80715.6,39837.7,-9277.31,8375.03,4397.16,6352.46,2173.54,4169.48,-24779.6,11977.8,-46138.8,-7210.74,-4594.21,-6064.52,8243.85,-9597.14,-7662.29,12.0867,6477.57,-7921.52,-4534.82,-1883.72,-3942.09,-3708.59,2001.63,-7267.88,-4347.99,-2396.47,-4035.88,6398.51,-2881.61,9164.66,13877.3,-266.9,-62013,-8919.39,788.222,-8936.26,-8454.38,8076.11,2631.89,-7526.5,8592.82,1311.77,7195.01,-3390.84,1074.64,-7679.46,8505.28,1536.52,2113.76,2966.85,4958.78,1051.75,-2982.35,-2883.87,8618.44,-1388.59,6621.36,7684.73,8655.91,-2845.37,-7917.2,-231.333,9080.29,-3991.76,-5984.04,-6869.06,-12332.4,-12878.5,-474.924,6687.49,-9071.08,-5978.07,4240.47,2852.56,3396.76,1992.2,-517.402,-1309.77,5183.95,-8225.46,-3138.91,8929.22,4192,520.867,6176.05,6897.96,-7112.63,-4148.78,7038.3,9675.2,6084.74,3942.85,-8526.44,4245.53,2893.58,4080.62,1510.89,8817.23,2767.83,1733.17,8623.56,-9196.26,-77519.7,20996.2,145379,-5746.08,-3853.53,1012.52
5.8,-4285.98,-7453,4566.47,6660.13,-2882.13,4647.84,-2731.71,8391.47,4889.34,8900.08,2941.14,6498.78,7713.22,6410.26,3947.99,3804.17,7092.69,1052.79,6410.11,-6960.33,90.935,-3364.42,-2526.68,4438.42,-2984.64,2956.94,9047.71,-8767.18,-7634.86,9126.15,7412.08,-3422.68,8552.69,8029.39,-77.7693,5878.27,-8223.82,-1231.18,-5915.38,33688.6,-80906.6,39917.1,-9275.71,8374.24,4395.31,6351.06,2173.17,4169.6,-24829.2,11994.4,-46239.1,-7209.63,-4593.32,-6064.19,8242.79,-9596.38,-7661.08,12.5656,6477.2,-7920.9,-4646.39,-1850.36,-3853.29,-3708.11,2001.13,-7267,-4457.14,-2383.1,-3947.06,6399.74,-2881.58,9162.32,13907.2,-271.47,-62147.6,-8918.45,787.926,-8935.29,-8452.83,8076.69,2630.54,-7530.56,8588.76,1315.19,7194.03,-3390.28,1075.29,-7675.32,8507.32,1536.22,2119.09,2965.05,4961.37,1051.67,-2981.33,-2883.46,8615.69,-1387.31,6620.37,7683.94,8654.9,-2844.98,-7916.2,-231.326,9079.55,-3991.44,-5982.68,-6868.23,-12381.5,-12909.2,-490.54,6687.43,-9070.41,-5977.69,4240.71,2852.41,3399.81,1991.97,-517.335,-1309.62,5183.99,-8224.5,-3138.71,8927.79,4191.6,521.587,6175.4,6897.15,-7111.99,-4148.41,7037.78,9674.13,6084.1,3943.11,-8525.36,4246.08,2892.68,4077.17,1511.07,8815.69,2767.55,1733.01,8622.45,-9195.24,-77946.9,21126.8,146169,-5759.23,-3866.09,970.541
5.81,-4285.52,-7451.92,4566.14,6659.99,-2880.55,4647.88,-2731.43,8390.51,4888.79,8898.45,2939.92,6497.42,7712.15,6408.7,3947.51,3803.88,7091.53,1053.33,6409.54,-6959.13,90.7909,-3364.1,-2526.23,4438.54,-2993.85,2959.86,9079.09,-8766.55,-7634.28,9125.64,7410.49,-3420.67,8551.77,8030.57,-78.3861,5878.53,-8222.67,-1231.23,-5915.3,33747.7,-81097.6,39996.5,-9274.11,8373.45,4393.45,6349.66,2172.8,4169.73,-24878.7,12010.9,-46339.3,-7208.51,-4592.42,-6063.85,8241.73,-9595.62,-7659.88,13.0454,6476.83,-7920.28,-4757.96,-1817.02,-3764.5,-3707.63,2000.62,-7266.11,-4566.31,-2369.7,-3858.23,6400.98,-2881.56,9159.96,13937.2,-276.04,-62282.2,-8917.52,787.628,-8934.31,-8451.28,8077.27,2629.2,-7534.7,8584.67,1318.72,7193.06,-3389.72,1075.95,-7671.1,8509.4,1535.82,2124.42,2963.24,4963.95,1051.58,-2980.31,-2883.05,8612.93,-1386.03,6619.38,7683.16,8653.88,-2844.59,-7915.19,-231.319,9078.81,-3991.11,-5981.31,-6867.4,-12430.6,-12939.9,-506.156,6687.38,-9069.75,-5977.31,4240.95,2852.26,3402.88,1991.74,-517.268,-1309.46,5184.04,-8223.55,-3138.52,8926.36,4191.2,522.308,6174.75,6896.33,-7111.34,-4148.05,7037.26,9673.06,6083.47,3943.38,-8524.28,4246.62,2891.78,4073.7,1511.25,8814.15,2767.27,1732.86,8621.33,-9194.22,-78374,21257.3,146959,-5772.38,-3878.64,928.56
5.82,-4285.07,-7450.84,4565.81,6659.85,-2878.97,4647.92,-2731.15,8389.55,4888.25,8896.81,2938.69,6496.06,7711.09,6407.14,3947.02,3803.58,7090.36,1053.86,6408.98,-6957.92,90.6466,-3363.77,-2525.79,4438.67,-3003.06,2962.79,9110.47,-8765.93,-7633.69,9125.12,7408.9,-3418.66,8550.84,8031.74,-79.0052,5878.79,-8221.52,-1231.29,-5915.22,33806.8,-81288.5,40075.9,-9272.51,8372.66,4391.59,6348.25,2172.43,4169.85,-24928.2,12027.4,-46439.5,-7207.39,-4591.52,-6063.52,8240.67,-9594.86,-7658.67,13.5261,6476.46,-7919.65,-4869.51,-1783.71,-3675.71,-3707.15,2000.11,-7265.23,-4675.48,-2356.29,-3769.39,6402.22,-2881.54,9157.61,13967.1,-280.61,-62416.8,-8916.58,787.33,-8933.33,-8449.73,8077.86,2627.84,-7538.91,8580.53,1322.36,7192.08,-3389.16,1076.6,-7666.81,8511.52,1535.31,2129.76,2961.44,4966.52,1051.49,-2979.29,-2882.64,8610.18,-1384.74,6618.38,7682.37,8652.86,-2844.2,-7914.19,-231.312,9078.07,-3990.79,-5979.94,-6866.57,-12479.7,-12970.6,-521.772,6687.32,-9069.08,-5976.93,4241.19,2852.11,3405.98,1991.51,-517.202,-1309.3,5184.08,-8222.59,-3138.32,8924.93,4190.8,523.031,6174.09,6895.52,-7110.7,-4147.68,7036.74,9671.98,6082.83,3943.64,-8523.2,4247.17,2890.88,4070.21,1511.43,8812.61,2766.98,1732.7,8620.22,-9193.19,-78801.2,21387.8,147749,-5785.53,-3891.19,886.578
5.83,-4284.61,-7449.76,4565.48,6659.72,-2877.38,4647.96,-2730.87,8388.58,4887.7,8895.16,2937.46,6494.69,7710.02,6405.58,3946.54,3803.28,7089.2,1054.4,6408.41,-6956.71,90.5019,-3363.44,-2525.34,4438.8,-3012.26,2965.71,9141.85,-8765.3,-7633.11,9124.6,7407.3,-3416.64,8549.92,8032.92,-79.6266,5879.05,-8220.37,-1231.34,-5915.14,33866,-81479.5,40155.4,-9270.9,8371.87,4389.72,6346.84,2172.05,4169.97,-24977.7,12044,-46539.8,-7206.27,-4590.62,-6063.18,8239.61,-9594.1,-7657.45,14.0077,6476.1,-7919.03,-4981.05,-1750.42,-3586.93,-3706.67,1999.61,-7264.34,-4784.67,-2342.85,-3680.55,6403.46,-2881.51,9155.24,13997,-285.18,-62551.4,-8915.64,787.032,-8932.34,-8448.17,8078.44,2626.49,-7543.19,8576.36,1326.13,7191.1,-3388.59,1077.26,-7662.45,8513.68,1534.68,2135.09,2959.63,4969.1,1051.41,-2978.27,-2882.23,8607.41,-1383.45,6617.38,7681.59,8651.84,-2843.81,-7913.19,-231.304,9077.33,-3990.46,-5978.56,-6865.74,-12528.9,-13001.2,-537.388,6687.26,-9068.42,-5976.55,4241.43,2851.97,3409.1,1991.28,-517.136,-1309.14,5184.13,-8221.63,-3138.13,8923.49,4190.4,523.754,6173.44,6894.7,-7110.05,-4147.31,7036.22,9670.91,6082.19,3943.9,-8522.12,4247.71,2889.97,4066.7,1511.61,8811.06,2766.69,1732.54,8619.1,-9192.17,-79228.3,21518.4,148539,-5798.68,-3903.75,844.596
5.84,-4284.15,-7448.67,4565.14,6659.58,-2875.79,4648,-2730.59,8387.62,4887.15,8893.52,2936.23,6493.33,7708.96,6404.02,3946.05,3802.98,7088.04,1054.94,6407.84,-6955.51,90.357,-3363.11,-2524.9,4438.92,-3021.47,2968.63,9173.22,-8764.67,-7632.52,9124.08,7405.69,-3414.62,8549,8034.1,-80.2503,5879.31,-8219.22,-1231.4,-5915.06,33925.1,-81670.5,40234.8,-9269.29,8371.08,4387.85,6345.42,2171.68,4170.09,-25027.2,12060.5,-46640,-7205.14,-4589.72,-6062.84,8238.54,-9593.34,-7656.24,14.4901,6475.73,-7918.41,-5092.58,-1717.15,-3498.15,-3706.18,1999.1,-7263.45,-4893.86,-2329.4,-3591.71,6404.71,-2881.49,9152.88,14027,-289.75,-62686,-8914.7,786.732,-8931.36,-8446.61,8079.03,2625.13,-7547.56,8572.14,1330.04,7190.12,-3388.03,1077.92,-7658.01,8515.87,1533.91,2140.43,2957.83,4971.67,1051.32,-2977.25,-2881.82,8604.65,-1382.16,6616.38,7680.8,8650.82,-2843.42,-7912.18,-231.296,9076.59,-3990.14,-5977.19,-6864.9,-12578,-13031.9,-553.004,6687.21,-9067.75,-5976.17,4241.68,2851.82,3412.24,1991.05,-517.07,-1308.98,5184.17,-8220.67,-3137.93,8922.06,4190,524.48,6172.78,6893.88,-7109.4,-4146.94,7035.7,9669.83,6081.55,3944.17,-8521.03,4248.26,2889.07,4063.16,1511.79,8809.51,2766.41,1732.38,8617.98,-9191.14,-79655.4,21648.9,149329,-5811.83,-3916.3,802.613
